#{"t_start": 1760181361.28534, "env_id": "None"}
r,l,t
102.0,6,14.134844
104.0,5,14.140961
101.0,1,14.142223
101.0,1,14.143999
101.0,1,14.14591
101.0,1,14.147779
102.0,2,14.150278
102.0,2,14.152773
103.0,6,14.160566
101.0,1,14.161751
101.0,3,14.165421
102.0,2,14.16785
103.0,3,14.171628
101.0,1,14.172901
101.0,2,14.175834
102.0,2,14.178239
102.0,2,14.18063
102.0,3,14.184288
104.0,4,14.189364
101.0,1,14.191157
102.0,2,14.193596
101.0,1,14.194817
102.0,3,14.198211
102.0,3,14.201512
107.0,8,14.214721
101.0,1,14.216664
103.0,3,14.222038
101.0,1,14.223476
101.0,2,14.225863
103.0,3,14.229712
101.0,2,14.233221
102.0,2,14.237124
103.0,4,14.242009
102.0,2,14.24432
101.0,1,14.245615
101.0,1,14.246872
102.0,3,14.25032
101.0,1,14.25163
101.0,1,14.252918
104.0,4,14.258268
103.0,3,14.261907
101.0,1,14.2631
101.0,1,14.264462
101.0,1,14.265725
102.0,2,14.268412
102.0,2,14.272314
103.0,4,14.279553
101.0,1,14.281391
101.0,1,14.28322
101.0,2,14.286453
101.0,1,14.287699
104.0,4,14.292474
101.0,1,14.29367
101.0,1,14.29488
101.0,2,14.297529
102.0,2,14.300198
101.0,1,14.301404
101.0,1,14.302618
101.0,1,14.303807
103.0,3,14.307598
101.0,4,14.31239
102.0,2,14.314805
101.0,1,14.316575
104.0,6,14.32351
104.0,5,14.329909
101.0,1,14.331374
104.0,5,14.337523
101.0,1,14.338738
105.0,7,14.347651
101.0,1,14.349036
101.0,1,14.350274
106.0,6,14.357379
102.0,2,14.359848
101.0,1,14.361017
102.0,2,14.364828
101.0,1,14.366701
101.0,1,14.368521
101.0,1,14.370513
105.0,5,14.377432
102.0,2,14.380259
101.0,1,14.38151
102.0,2,14.383987
101.0,2,14.386335
102.0,2,14.388828
105.0,5,14.396834
101.0,1,14.398813
102.0,2,14.402969
103.0,3,14.408263
103.0,3,14.413456
103.0,5,14.419676
101.0,1,14.420971
101.0,1,14.422231
101.0,1,14.423595
101.0,1,14.424784
103.0,3,14.428416
101.0,2,14.430902
106.0,7,14.439219
101.0,1,14.440919
104.0,6,14.447997
101.0,1,14.449149
106.0,6,14.457593
104.0,5,14.466513
102.0,2,14.47009
104.0,4,14.475594
104.0,6,14.483137
103.0,4,14.48866
101.0,1,14.489986
102.0,2,14.492428
101.0,1,14.493579
101.0,1,14.494807
103.0,3,14.498357
101.0,1,14.499652
104.0,4,14.506003
101.0,1,14.507833
101.0,2,14.51136
101.0,1,14.513249
104.0,4,14.520757
102.0,2,14.524389
104.0,5,14.533527
101.0,1,14.535666
105.0,5,14.541823
104.0,5,14.548148
101.0,1,14.549336
101.0,1,14.550527
104.0,7,14.558761
101.0,1,14.560266
101.0,1,14.561637
102.0,2,14.564155
101.0,1,14.565345
104.0,5,14.573911
104.0,4,14.580938
101.0,1,14.582677
102.0,2,14.585422
101.0,1,14.586687
103.0,3,14.590427
101.0,1,14.591619
101.0,1,14.592871
101.0,2,14.595334
102.0,2,14.598003
101.0,1,14.599458
101.0,1,14.600765
104.0,4,14.605891
103.0,4,14.612382
101.0,3,14.617867
102.0,3,14.623488
101.0,1,14.625412
102.0,2,14.629269
101.0,1,14.630958
101.0,1,14.632144
101.0,2,14.634635
101.0,1,14.635849
104.0,4,20.699524
102.0,2,20.703418
102.0,3,20.70714
102.0,2,20.70953
101.0,1,20.710794
101.0,1,20.712104
102.0,2,20.714551
101.0,1,20.71588
101.0,1,20.717228
101.0,5,20.723682
101.0,1,20.724892
101.0,1,20.726184
104.0,5,20.732402
103.0,5,20.739083
101.0,1,20.740298
101.0,2,20.742541
101.0,2,20.744954
101.0,1,20.746363
101.0,1,20.747591
104.0,4,20.753103
101.0,1,20.754323
102.0,2,20.756675
101.0,1,20.757994
101.0,1,20.759302
101.0,1,20.760562
101.0,1,20.761873
102.0,2,20.764407
101.0,1,20.765667
101.0,1,20.767148
102.0,2,20.769772
104.0,5,20.775538
102.0,3,20.779498
101.0,1,20.780798
101.0,1,20.781989
101.0,1,20.784066
101.0,1,20.785372
101.0,2,20.788116
101.0,1,20.789421
101.0,1,20.790714
101.0,1,20.79196
101.0,2,20.794442
104.0,6,20.801976
101.0,1,20.803292
101.0,1,20.804559
101.0,1,20.805773
101.0,2,20.808022
101.0,1,20.809389
103.0,4,20.814512
102.0,2,20.817458
101.0,1,20.81884
101.0,2,20.821325
102.0,3,20.824973
103.0,3,20.828972
102.0,3,20.832943
103.0,3,20.836644
101.0,1,20.837856
103.0,4,20.842779
102.0,2,20.845197
102.0,2,20.848224
101.0,1,20.849609
102.0,2,20.852378
101.0,1,20.854685
101.0,1,20.856793
101.0,1,20.858743
101.0,2,20.862342
101.0,1,20.863953
101.0,1,20.865303
101.0,2,20.867731
101.0,1,20.868937
103.0,3,20.872442
103.0,4,20.877682
104.0,4,20.882691
101.0,1,20.883992
101.0,2,20.886289
101.0,1,20.887557
104.0,4,20.892555
101.0,2,20.895523
101.0,1,20.896841
101.0,2,20.899323
102.0,3,20.902906
101.0,1,20.904271
101.0,1,20.905534
101.0,1,20.907225
101.0,1,20.908789
102.0,2,20.911288
101.0,1,20.912548
101.0,1,20.913754
101.0,2,20.916166
102.0,2,20.918507
102.0,2,20.921096
101.0,1,20.922392
101.0,1,20.923909
101.0,1,20.925311
101.0,1,20.926614
104.0,5,20.932615
102.0,3,20.936487
101.0,1,20.937808
102.0,2,20.940732
101.0,1,20.941896
101.0,1,20.943187
103.0,4,20.947907
101.0,1,20.949172
101.0,1,20.950494
103.0,3,20.954554
101.0,1,20.955861
104.0,4,20.96092
103.0,4,20.966039
101.0,2,20.968482
101.0,1,20.969894
101.0,1,20.971225
102.0,2,20.973649
102.0,2,20.976081
102.0,2,20.978437
101.0,1,20.979698
102.0,2,20.982147
101.0,2,20.985326
101.0,1,20.987758
102.0,2,20.991482
102.0,2,20.994874
101.0,1,20.996701
103.0,3,21.002543
101.0,1,21.003781
102.0,2,21.006382
102.0,2,21.008762
101.0,1,21.010019
101.0,1,21.011316
103.0,4,21.017607
102.0,2,21.021379
103.0,3,21.02705
101.0,1,21.029176
101.0,2,21.032764
101.0,1,21.034162
101.0,1,21.035849
101.0,1,21.037276
104.0,4,21.042001
101.0,1,21.043208
101.0,1,21.04441
101.0,3,21.048827
101.0,2,21.051694
101.0,1,21.053019
101.0,1,21.054293
101.0,1,21.055552
103.0,3,21.059366
103.0,3,21.062802
101.0,1,21.064498
101.0,1,21.065839
101.0,1,21.067055
102.0,2,21.069688
101.0,1,21.070894
102.0,2,21.073356
101.0,1,21.074654
102.0,2,21.077025
101.0,1,21.078267
101.0,1,21.079919
101.0,1,21.081191
102.0,2,21.083726
101.0,1,21.085013
102.0,2,21.087441
101.0,1,21.088656
103.0,3,21.092517
101.0,1,21.093861
101.0,1,21.095287
102.0,2,21.097892
104.0,5,21.103881
101.0,1,21.105144
101.0,1,21.10642
106.0,6,21.11439
102.0,2,21.116946
101.0,1,21.118196
101.0,1,21.119435
101.0,1,21.120735
101.0,1,21.122066
101.0,1,21.12341
103.0,4,21.128676
105.0,5,21.134723
101.0,1,21.135959
101.0,1,21.137215
102.0,2,21.139703
102.0,2,21.142247
101.0,1,21.143785
103.0,3,21.147422
101.0,1,21.148641
101.0,2,21.151112
101.0,1,21.152406
101.0,1,21.153804
101.0,1,21.155036
101.0,1,21.156286
101.0,1,21.157596
101.0,1,21.159038
103.0,3,21.164287
104.0,7,21.17291
101.0,3,21.176944
101.0,2,21.179498
101.0,2,21.181739
103.0,5,21.188228
101.0,1,21.189635
101.0,1,21.191866
101.0,2,21.194921
101.0,1,21.196303
101.0,1,21.197597
103.0,3,21.203172
102.0,2,21.206803
101.0,2,21.2093
101.0,2,21.211746
105.0,7,21.22005
101.0,4,21.22666
101.0,1,21.228559
101.0,1,21.230454
103.0,4,21.237941
101.0,1,21.240102
103.0,3,21.244333
101.0,2,21.246797
101.0,1,21.248143
101.0,1,21.249423
103.0,6,21.256784
101.0,1,21.258042
102.0,3,21.261724
101.0,1,21.262984
101.0,1,21.264258
101.0,1,21.265507
101.0,1,21.266803
102.0,2,21.269777
104.0,4,21.27445
102.0,2,21.276995
101.0,1,21.278246
103.0,4,21.283447
102.0,2,21.287019
102.0,2,21.290572
101.0,1,21.292431
102.0,2,21.296089
101.0,1,21.298018
101.0,1,21.299852
101.0,1,21.302372
101.0,1,21.303774
101.0,1,21.305042
101.0,2,21.307416
101.0,1,21.308569
101.0,2,21.311079
101.0,1,21.312456
101.0,1,21.31376
101.0,1,21.314975
101.0,1,21.316237
101.0,1,21.318113
101.0,1,21.319417
101.0,1,21.320778
101.0,1,21.322119
101.0,1,21.323857
101.0,1,21.325942
101.0,1,21.327843
102.0,2,21.331467
104.0,4,21.336823
101.0,2,21.339185
101.0,1,21.340509
101.0,1,21.341746
102.0,3,21.347015
101.0,2,21.349969
101.0,1,21.351666
102.0,3,21.355431
102.0,3,21.359185
101.0,1,21.360446
102.0,2,21.363473
101.0,1,21.36563
101.0,1,21.367332
101.0,2,21.370927
101.0,1,21.373001
101.0,1,21.374985
102.0,2,21.37853
101.0,1,21.380177
101.0,1,21.38152
101.0,1,21.382788
103.0,3,21.386346
101.0,1,21.387661
101.0,2,21.389977
105.0,6,21.398759
101.0,1,21.400105
103.0,4,21.405133
101.0,1,21.406504
104.0,7,21.415345
103.0,3,21.419144
101.0,1,21.420469
101.0,1,21.42177
101.0,1,21.423018
101.0,1,21.424309
101.0,1,21.426497
101.0,2,21.429047
101.0,1,21.43029
101.0,1,21.431657
101.0,1,21.43296
101.0,1,21.434196
101.0,1,21.435459
101.0,1,21.436725
102.0,2,21.439257
101.0,1,21.440936
104.0,4,21.445984
101.0,1,21.447245
101.0,1,21.448521
101.0,1,21.449856
101.0,2,21.452324
101.0,2,21.454827
101.0,1,21.456488
102.0,3,21.462171
103.0,3,21.467275
102.0,2,21.4697
101.0,1,21.470924
104.0,6,21.47849
101.0,1,21.479644
101.0,1,21.480903
101.0,1,21.482158
101.0,1,21.483374
102.0,2,21.485851
101.0,2,21.488759
102.0,2,21.492587
101.0,2,21.495641
101.0,1,21.496927
101.0,1,21.498147
101.0,1,21.499516
106.0,9,21.510885
101.0,1,21.512146
102.0,2,21.514614
101.0,1,21.51587
101.0,1,21.517175
103.0,3,21.52213
101.0,1,21.523923
102.0,2,21.527283
101.0,1,21.528947
101.0,1,21.53072
102.0,2,21.534435
104.0,4,21.54114
101.0,1,21.542407
101.0,1,21.543623
105.0,5,21.549802
101.0,1,21.551784
104.0,7,21.564504
101.0,1,21.566406
101.0,1,21.568102
102.0,2,21.570528
101.0,1,21.571705
105.0,5,21.577641
102.0,2,21.580073
102.0,2,21.5834
101.0,1,21.584716
101.0,1,21.585956
103.0,3,21.590978
101.0,1,21.592411
101.0,1,21.593662
101.0,1,21.594879
101.0,2,21.597288
101.0,4,21.603548
101.0,1,21.60479
101.0,2,21.607266
103.0,3,21.611149
102.0,2,21.613884
101.0,1,21.615309
101.0,2,21.617816
101.0,1,21.619272
101.0,1,21.620805
101.0,1,21.622293
106.0,8,21.634514
101.0,2,21.63688
103.0,3,21.640452
101.0,1,21.641747
101.0,2,21.644542
101.0,1,21.645881
102.0,2,21.648275
101.0,1,21.649489
101.0,2,21.652009
104.0,4,21.656921
102.0,2,21.659576
102.0,2,21.661978
104.0,4,21.666524
103.0,4,21.671448
101.0,1,21.672789
102.0,2,21.675674
101.0,1,21.677581
102.0,2,21.680163
104.0,4,21.685182
101.0,1,21.686573
102.0,2,21.689109
101.0,1,21.690389
101.0,1,21.692198
102.0,2,21.694662
102.0,2,21.697037
101.0,1,21.698303
101.0,1,21.699602
102.0,2,21.701974
101.0,1,21.703291
101.0,2,21.705879
101.0,1,21.707249
101.0,1,21.708669
101.0,1,21.709975
102.0,2,21.712451
101.0,1,21.713667
103.0,3,21.717439
102.0,2,21.719938
101.0,1,21.721266
101.0,1,21.72251
104.0,5,21.729024
101.0,5,21.735044
101.0,1,21.736361
101.0,1,21.737569
101.0,2,21.740562
101.0,2,21.742915
101.0,1,21.74414
104.0,4,21.749059
101.0,1,21.750408
102.0,2,21.752885
101.0,3,21.760391
103.0,3,21.767056
101.0,1,21.768415
102.0,2,21.773701
102.0,2,21.778549
101.0,1,21.779852
101.0,1,21.781089
101.0,1,21.782585
102.0,2,21.785041
102.0,2,21.787432
101.0,1,21.788737
104.0,4,21.793402
101.0,1,21.79466
101.0,1,21.795975
103.0,4,21.801655
101.0,1,21.802889
101.0,1,21.804101
101.0,1,21.805357
102.0,3,21.809203
104.0,4,21.813936
104.0,4,21.81929
101.0,1,21.820518
104.0,6,21.827478
101.0,3,21.831228
101.0,1,21.832857
103.0,4,21.837648
101.0,2,21.84017
101.0,1,21.841377
101.0,1,21.842581
103.0,3,21.846389
101.0,1,21.848198
101.0,1,21.850051
105.0,9,21.861326
102.0,2,21.864227
102.0,2,21.866806
106.0,6,21.874459
102.0,5,21.881392
103.0,3,21.884941
101.0,1,21.886199
101.0,2,21.888713
102.0,2,21.891184
102.0,4,21.896572
101.0,1,21.897908
101.0,1,21.899149
101.0,1,21.900313
101.0,2,21.902787
102.0,2,21.905354
102.0,3,21.909319
101.0,1,21.9109
102.0,2,21.913475
103.0,5,21.919505
101.0,1,21.920858
104.0,5,21.927244
101.0,2,21.929897
101.0,1,21.931547
101.0,2,21.934555
101.0,1,21.935786
101.0,1,21.937006
104.0,4,21.941947
101.0,1,21.943438
103.0,4,21.948381
101.0,1,21.949635
102.0,2,21.952104
101.0,1,21.953315
102.0,3,21.957003
102.0,2,21.959809
101.0,1,21.960984
101.0,1,21.962253
102.0,3,21.966176
101.0,1,21.968206
101.0,1,21.96993
101.0,1,21.971363
101.0,3,21.975337
103.0,3,21.979046
101.0,1,21.980313
101.0,1,21.981582
101.0,1,21.982889
101.0,1,21.984107
102.0,2,21.986795
102.0,2,21.989552
101.0,2,21.996302
101.0,3,22.001193
103.0,3,22.006195
101.0,1,22.008132
101.0,1,22.009902
101.0,4,22.016522
101.0,1,22.017821
101.0,1,22.019048
102.0,2,22.022074
106.0,6,22.029406
101.0,1,22.030752
102.0,2,22.033436
101.0,1,22.03473
101.0,4,22.039823
101.0,1,22.041106
101.0,1,22.042387
102.0,3,22.045795
101.0,1,22.047123
101.0,1,22.048509
101.0,1,22.04989
102.0,2,22.053008
101.0,1,22.054437
101.0,1,22.055957
104.0,6,22.063318
101.0,1,22.064506
101.0,1,22.06573
101.0,1,22.067437
101.0,1,22.068711
103.0,5,22.074864
101.0,1,22.076072
101.0,1,22.077421
102.0,3,22.081145
101.0,1,22.082474
101.0,1,22.084018
101.0,2,22.086424
101.0,1,22.087583
101.0,1,22.088799
106.0,7,22.098467
101.0,1,22.100462
103.0,4,22.107723
104.0,5,22.116231
101.0,1,22.117548
102.0,3,22.121193
101.0,2,22.123777
106.0,6,22.13211
101.0,1,22.133642
103.0,4,22.139215
101.0,1,22.140501
101.0,1,22.141774
101.0,1,22.142992
101.0,1,22.144198
101.0,1,22.146004
101.0,2,22.148557
101.0,1,22.149845
101.0,1,22.151084
101.0,1,22.152369
102.0,3,22.156165
101.0,1,22.157391
101.0,2,22.160073
101.0,2,22.162824
101.0,1,22.164062
101.0,2,22.167064
102.0,2,22.169728
102.0,2,22.172304
101.0,2,22.174598
101.0,1,22.17584
103.0,6,22.183604
101.0,1,22.184824
101.0,1,22.18608
101.0,1,22.18738
106.0,6,22.196118
103.0,4,22.201075
102.0,2,22.203606
101.0,1,22.204767
101.0,1,22.206092
101.0,1,22.207387
101.0,1,22.208783
102.0,3,22.212671
101.0,1,22.213979
101.0,1,22.215193
101.0,1,22.216492
101.0,1,22.217753
102.0,2,22.220425
101.0,1,22.22167
102.0,2,22.224277
102.0,2,22.227269
103.0,4,22.232168
101.0,1,22.233449
101.0,1,22.234637
104.0,6,22.243402
101.0,1,22.244703
105.0,7,22.258271
101.0,2,22.260811
102.0,2,22.263103
102.0,2,22.265421
101.0,1,22.266735
102.0,2,22.269311
101.0,1,22.270563
102.0,2,22.273346
105.0,5,22.279137
101.0,1,22.280352
101.0,1,22.281664
101.0,1,22.282879
101.0,1,22.284262
102.0,2,22.28684
104.0,5,22.295616
101.0,2,22.299118
101.0,2,22.302683
101.0,1,22.304665
101.0,1,22.30598
102.0,2,22.308428
101.0,1,22.309639
101.0,2,22.312058
101.0,1,22.313314
102.0,2,22.315924
104.0,4,22.321776
101.0,2,22.325356
104.0,5,22.334311
101.0,1,22.33612
102.0,2,22.340097
101.0,1,22.341906
102.0,3,22.347213
101.0,1,22.349048
101.0,1,22.351213
101.0,2,22.354112
104.0,4,22.359218
101.0,1,22.360473
101.0,1,22.361696
101.0,1,22.362995
101.0,4,22.36879
102.0,3,22.37305
101.0,1,22.37433
101.0,1,22.375573
101.0,1,22.376889
102.0,2,22.379535
101.0,1,22.380817
102.0,2,22.383569
101.0,1,22.384929
101.0,2,22.387433
103.0,3,22.391135
102.0,2,22.393582
101.0,2,22.396014
101.0,1,22.397348
101.0,1,22.39865
102.0,2,22.401592
102.0,2,22.40413
101.0,1,22.405339
101.0,1,22.406691
101.0,1,22.40791
104.0,7,22.416732
103.0,5,22.422833
102.0,2,22.425279
101.0,1,22.426528
102.0,2,22.429032
101.0,2,22.43203
101.0,2,22.43589
101.0,1,22.437796
104.0,4,22.445196
101.0,1,22.447304
101.0,1,22.448829
101.0,1,22.450105
101.0,1,22.451372
101.0,1,22.452797
103.0,5,22.45909
101.0,1,22.460391
101.0,1,22.4616
102.0,2,22.464284
101.0,1,22.465601
101.0,1,22.466909
101.0,3,22.470518
101.0,1,22.471779
101.0,1,22.473004
102.0,2,22.475624
103.0,4,22.481868
102.0,2,22.486567
101.0,1,22.488748
101.0,1,22.490661
102.0,2,22.494446
101.0,1,22.495691
104.0,4,22.50069
101.0,1,22.502078
101.0,1,22.503355
102.0,2,22.505897
103.0,3,22.509777
102.0,2,22.513048
101.0,1,22.514269
101.0,1,22.515538
101.0,1,22.51675
101.0,1,22.517977
101.0,1,22.519277
103.0,4,22.524332
104.0,6,22.531904
101.0,1,22.533097
101.0,1,22.534271
101.0,1,22.535589
102.0,3,22.539474
104.0,6,22.547093
102.0,2,22.549631
101.0,1,22.550922
101.0,1,22.552246
101.0,2,22.555001
101.0,1,22.55635
102.0,3,22.560233
104.0,7,22.568758
102.0,3,22.57258
103.0,3,22.577185
101.0,1,22.578429
101.0,1,22.579619
102.0,2,22.582103
101.0,1,22.583396
101.0,1,22.584579
101.0,1,22.585955
105.0,5,22.592341
101.0,2,22.594909
101.0,1,22.596206
101.0,1,22.597485
101.0,1,22.598662
102.0,3,22.602227
101.0,1,22.60355
104.0,4,22.61051
105.0,5,22.616811
101.0,2,22.6193
101.0,1,22.620516
101.0,1,22.621805
104.0,5,22.627791
103.0,3,22.631503
101.0,1,22.632765
103.0,5,22.639565
101.0,2,22.64231
101.0,1,22.643773
103.0,3,22.648001
101.0,1,22.649347
101.0,1,22.650593
101.0,2,22.653188
101.0,1,22.654471
101.0,1,22.655743
102.0,4,22.660642
102.0,2,22.6631
101.0,2,22.665688
104.0,4,22.67142
101.0,1,22.672671
102.0,2,22.675274
101.0,1,22.67661
104.0,4,22.683044
101.0,1,22.684826
101.0,1,22.686127
101.0,1,22.687411
101.0,1,22.688629
102.0,2,22.691053
101.0,2,22.693561
101.0,1,22.694781
101.0,1,22.696095
101.0,3,22.699876
101.0,1,22.701871
104.0,5,22.708184
103.0,3,22.711852
101.0,1,22.713266
101.0,1,22.714705
101.0,1,22.716002
101.0,1,22.71732
101.0,1,22.71861
101.0,1,22.719871
104.0,4,22.724648
102.0,2,22.727102
101.0,1,22.728404
101.0,1,22.729723
102.0,2,22.732278
101.0,1,22.73385
101.0,1,22.735193
103.0,4,22.740118
105.0,5,22.747343
103.0,4,22.754235
102.0,3,22.757868
104.0,5,22.764544
105.0,6,22.776756
101.0,1,22.778101
101.0,1,22.779564
101.0,1,22.780871
101.0,1,22.782162
101.0,1,22.783421
101.0,1,22.784602
101.0,1,22.785782
101.0,1,22.7871
101.0,1,22.788422
102.0,2,22.791042
101.0,1,22.792386
101.0,1,22.793663
101.0,1,22.795637
101.0,1,22.797641
101.0,1,22.799384
101.0,1,22.801087
101.0,1,22.802984
103.0,3,22.808285
102.0,2,22.812464
102.0,2,22.816234
101.0,1,22.818282
102.0,2,22.821968
101.0,1,22.823868
102.0,2,22.827761
101.0,1,22.828983
104.0,5,22.834843
106.0,6,22.842541
101.0,1,22.844575
101.0,1,22.846432
102.0,2,22.849946
102.0,2,22.853617
101.0,1,22.855403
103.0,3,22.860458
101.0,1,22.861705
101.0,1,22.86299
101.0,1,22.864299
102.0,2,22.866868
101.0,1,22.868196
101.0,2,22.870811
102.0,2,22.873483
102.0,3,22.877518
102.0,2,22.880115
104.0,6,22.88784
106.0,6,22.897724
101.0,1,22.899492
101.0,1,22.901522
104.0,4,22.908401
101.0,1,22.90962
101.0,2,22.912036
101.0,1,22.913294
102.0,2,22.915665
102.0,3,22.919658
101.0,1,22.921654
101.0,2,22.924231
101.0,1,22.925507
105.0,7,22.933823
101.0,1,22.935084
101.0,1,22.936337
101.0,1,22.937634
101.0,1,22.93929
102.0,2,22.942598
102.0,2,22.947678
101.0,2,22.95227
101.0,1,22.95365
101.0,1,22.956102
101.0,1,22.959029
101.0,1,22.961154
105.0,6,22.971599
101.0,1,22.97296
103.0,3,22.977018
101.0,1,22.978306
102.0,2,22.980817
102.0,3,22.984708
101.0,1,22.986751
101.0,2,22.989831
101.0,1,22.991035
101.0,1,22.992288
101.0,1,22.993474
101.0,1,22.994741
101.0,2,22.997293
102.0,2,23.000045
102.0,2,23.003389
104.0,4,23.008538
102.0,4,23.013486
101.0,1,23.015239
102.0,2,23.018262
101.0,1,23.019436
101.0,1,23.02059
102.0,3,23.024109
101.0,1,23.025414
102.0,2,23.028189
102.0,3,23.032533
102.0,2,23.036258
102.0,2,23.039961
102.0,2,23.043653
101.0,2,23.047343
102.0,3,23.053378
102.0,2,23.056913
101.0,1,23.058903
101.0,2,23.062582
101.0,1,23.06435
101.0,1,23.065723
102.0,3,23.07028
102.0,2,23.074087
101.0,1,23.075879
104.0,4,23.083659
101.0,1,23.085586
101.0,1,23.087364
101.0,1,23.08921
101.0,1,23.091208
101.0,1,23.093203
104.0,5,23.100306
105.0,8,23.109675
101.0,1,23.111329
101.0,2,23.114044
101.0,1,23.115332
101.0,1,23.116555
103.0,3,23.120091
101.0,1,23.121391
101.0,1,23.122761
102.0,2,23.125432
102.0,2,23.128177
102.0,2,23.13077
102.0,2,23.133254
101.0,1,23.134552
106.0,7,23.143258
101.0,1,23.144721
101.0,1,23.145982
101.0,2,23.148473
101.0,1,23.149716
101.0,1,23.150954
101.0,1,23.152235
101.0,1,23.153682
101.0,1,23.15503
102.0,2,23.157619
101.0,1,23.159094
101.0,1,23.160401
101.0,1,23.161764
102.0,2,23.164215
102.0,2,23.167224
101.0,1,23.169132
101.0,1,23.170946
101.0,2,23.174922
101.0,1,23.177017
101.0,1,23.17903
101.0,1,23.18091
102.0,2,23.18466
105.0,8,23.195094
104.0,4,23.200093
104.0,4,23.205179
101.0,1,23.207164
103.0,4,23.212316
101.0,2,23.214844
101.0,1,23.216225
103.0,3,23.219679
101.0,2,23.2227
101.0,1,23.224029
103.0,4,23.229031
101.0,1,23.230339
103.0,4,23.235126
104.0,5,23.244095
102.0,2,23.248032
101.0,1,23.250003
102.0,3,23.254341
101.0,1,23.255639
101.0,1,23.256943
101.0,1,23.258245
102.0,2,23.260642
101.0,2,23.263085
102.0,3,23.266541
102.0,2,23.269705
101.0,1,23.271002
101.0,1,23.272285
103.0,3,23.275925
101.0,1,23.277751
101.0,2,23.281406
101.0,1,23.283417
103.0,3,23.288302
104.0,4,23.293317
102.0,2,23.295832
101.0,1,23.29713
102.0,2,23.299926
102.0,3,23.303714
103.0,3,23.307469
101.0,1,23.308687
102.0,2,23.311711
101.0,1,23.313312
101.0,1,23.314764
101.0,1,23.316216
6.0,10,23.328899
101.0,1,23.331043
101.0,1,23.332518
101.0,1,23.333818
101.0,1,23.335058
101.0,1,23.336331
101.0,3,23.33982
101.0,3,23.343544
101.0,1,23.344846
101.0,1,23.346407
104.0,4,23.353214
101.0,1,23.354554
101.0,1,23.355901
103.0,4,23.360762
101.0,1,23.362335
101.0,1,23.363678
101.0,1,23.364956
101.0,1,23.366229
101.0,1,23.367576
101.0,1,23.368965
103.0,3,23.373813
102.0,3,23.377313
102.0,4,23.382088
101.0,1,23.383327
101.0,1,23.384619
101.0,1,23.385955
101.0,1,23.387245
102.0,2,23.389807
102.0,2,23.392451
102.0,2,23.395702
101.0,1,23.397019
102.0,2,23.399516
103.0,6,23.40695
101.0,1,23.408205
101.0,1,23.409552
104.0,5,23.415878
101.0,1,23.417114
101.0,1,23.418392
101.0,1,23.419671
101.0,3,23.423512
101.0,2,23.426399
103.0,3,23.431093
104.0,4,23.438149
102.0,2,23.441993
102.0,2,23.445549
101.0,1,23.447448
101.0,1,23.449432
101.0,1,23.451347
101.0,1,23.45354
101.0,1,23.455773
104.0,10,23.469322
101.0,1,23.470571
101.0,1,23.471917
101.0,1,23.47327
101.0,1,23.474645
103.0,5,23.480919
102.0,2,23.483511
104.0,4,23.488177
101.0,2,23.491199
101.0,1,23.492517
101.0,1,23.493826
101.0,1,23.495087
103.0,3,23.498487
104.0,4,23.503682
101.0,1,23.505692
101.0,1,23.507569
102.0,2,23.511178
101.0,1,23.51288
102.0,2,23.516567
101.0,1,23.518556
101.0,1,23.520511
101.0,1,23.522377
101.0,1,23.523612
102.0,2,23.526258
103.0,3,23.529843
104.0,6,23.538158
101.0,1,23.539961
104.0,4,23.547223
101.0,1,23.549133
101.0,1,23.551242
104.0,6,23.558746
101.0,3,29.433623
101.0,2,29.436081
101.0,1,29.437348
101.0,1,29.438617
102.0,2,29.441289
101.0,1,29.442607
102.0,4,29.449943
101.0,1,29.45167
101.0,1,29.453645
101.0,2,29.457623
101.0,1,29.459741
101.0,1,29.461502
103.0,3,29.465409
101.0,1,29.46673
101.0,1,29.468002
101.0,2,29.470592
101.0,1,29.471966
101.0,1,29.473306
101.0,1,29.474657
102.0,2,29.477491
101.0,1,29.47882
101.0,1,29.480921
101.0,1,29.482928
102.0,2,29.486681
101.0,2,29.490528
101.0,1,29.492558
101.0,1,29.493882
101.0,1,29.495162
101.0,1,29.49633
101.0,1,29.497602
101.0,1,29.498819
101.0,2,29.501318
101.0,1,29.502849
101.0,1,29.504683
101.0,1,29.507011
101.0,2,29.51074
101.0,1,29.513222
101.0,1,29.515498
101.0,1,29.517907
101.0,1,29.520187
101.0,1,29.522853
101.0,3,29.528961
101.0,1,29.530822
102.0,2,29.534683
101.0,1,29.536684
101.0,1,29.538316
101.0,1,29.539663
101.0,1,29.540969
101.0,1,29.542227
101.0,1,29.543477
101.0,1,29.544674
101.0,1,29.546031
101.0,1,29.547402
101.0,1,29.54872
101.0,1,29.550013
101.0,1,29.551353
101.0,1,29.552684
101.0,1,29.554755
101.0,1,29.566332
101.0,1,29.569111
101.0,1,29.571376
101.0,1,29.573232
101.0,1,29.574922
101.0,2,29.578568
101.0,1,29.580552
101.0,1,29.582365
101.0,2,29.585841
101.0,1,29.587129
102.0,2,29.589561
101.0,1,29.59078
101.0,1,29.592048
101.0,1,29.593259
102.0,2,29.595984
101.0,1,29.597324
102.0,2,29.599952
101.0,1,29.601468
101.0,2,29.604153
101.0,1,29.60536
101.0,2,29.607956
101.0,1,29.609227
101.0,1,29.610487
102.0,2,29.612912
101.0,1,29.614319
101.0,1,29.615694
101.0,1,29.61799
102.0,2,29.62194
101.0,1,29.623867
