#{"t_start": 1760184802.503352, "env_id": "None"}
r,l,t
102.0,4,14.791007
102.0,2,14.793453
103.0,5,14.800164
102.0,3,14.803829
102.0,2,14.806144
101.0,1,14.807472
104.0,5,14.814871
101.0,1,14.816827
104.0,8,14.830206
102.0,4,14.834801
102.0,2,14.837277
101.0,2,14.83996
104.0,7,14.84873
101.0,1,14.850019
101.0,1,14.85128
103.0,3,14.855224
101.0,1,14.856501
103.0,4,14.862001
101.0,1,14.863254
102.0,3,14.866969
101.0,1,14.868257
101.0,1,14.86956
101.0,1,14.870856
103.0,4,14.876484
102.0,2,14.878886
101.0,2,14.881232
101.0,1,14.882505
102.0,3,14.886262
104.0,6,14.894254
103.0,3,14.897928
101.0,1,14.899176
101.0,1,14.900423
103.0,5,14.906778
101.0,1,14.908891
104.0,5,14.917846
101.0,1,14.919611
102.0,2,14.923613
103.0,3,14.927284
102.0,2,14.929609
102.0,2,14.93206
101.0,1,14.933547
101.0,1,14.93489
101.0,1,14.936183
102.0,3,14.941496
101.0,1,14.943268
101.0,1,14.945087
103.0,4,14.951992
101.0,2,14.95605
101.0,1,14.958112
101.0,1,14.959998
101.0,1,14.962154
101.0,1,14.963547
101.0,1,14.964961
101.0,1,14.966317
101.0,1,14.967584
101.0,1,14.968824
102.0,5,14.976936
102.0,2,14.980508
101.0,1,14.982354
101.0,1,14.984157
101.0,1,14.985878
102.0,2,14.989321
101.0,2,14.991856
101.0,1,14.993174
104.0,4,14.998243
102.0,5,15.005971
101.0,1,15.007734
101.0,1,15.009569
101.0,2,15.013036
102.0,2,15.016774
105.0,8,15.028022
103.0,3,15.031798
101.0,1,15.033135
101.0,1,15.034651
106.0,8,15.044657
103.0,5,15.051812
102.0,3,15.057203
102.0,2,15.060635
101.0,1,15.062547
103.0,3,15.06847
104.0,5,15.075026
102.0,2,15.077539
101.0,1,15.078774
102.0,3,15.083861
101.0,1,15.085804
102.0,3,15.089965
101.0,1,15.091205
104.0,4,15.096125
104.0,4,15.103069
103.0,3,15.108315
103.0,4,15.114981
101.0,1,15.116307
101.0,2,15.118959
101.0,1,15.120234
102.0,2,15.122869
102.0,3,15.126601
101.0,2,15.129395
102.0,3,15.133077
101.0,2,15.135325
101.0,1,15.13659
104.0,4,15.141126
105.0,6,15.149188
101.0,1,15.150429
103.0,4,15.155335
101.0,2,15.157772
104.0,4,15.163409
101.0,1,15.164683
105.0,8,15.174501
102.0,2,15.177623
101.0,1,15.178991
101.0,1,15.180291
105.0,5,15.186269
101.0,1,15.187551
101.0,1,15.188908
103.0,3,15.193172
106.0,7,15.201406
104.0,4,15.206346
101.0,1,15.207601
101.0,1,15.209187
103.0,5,15.215377
102.0,3,15.219199
101.0,1,15.220546
102.0,2,15.223056
101.0,1,15.224781
102.0,2,15.228682
101.0,1,15.23053
101.0,1,15.23242
104.0,4,15.239732
101.0,1,15.242184
102.0,3,15.24757
104.0,4,15.254431
103.0,4,15.260556
101.0,1,15.261713
101.0,1,15.263014
101.0,1,15.26426
101.0,1,15.265481
104.0,4,15.270351
103.0,5,15.276949
101.0,1,15.278187
102.0,2,21.25964
101.0,1,21.261504
103.0,3,21.267181
101.0,1,21.269238
102.0,2,21.272423
101.0,1,21.273682
106.0,6,21.280987
101.0,1,21.282303
102.0,2,21.284743
102.0,2,21.287791
101.0,1,21.289129
101.0,1,21.290422
102.0,2,21.293078
101.0,2,21.295617
101.0,1,21.297087
102.0,3,21.300794
101.0,1,21.302641
102.0,2,21.305214
101.0,1,21.306526
101.0,2,21.309063
102.0,2,21.311599
102.0,2,21.314186
105.0,7,21.323749
101.0,1,21.325063
102.0,3,21.329001
102.0,2,21.331617
102.0,3,21.335754
101.0,1,21.337042
102.0,2,21.339403
101.0,1,21.340659
101.0,1,21.341916
102.0,2,21.344553
101.0,1,21.345901
101.0,1,21.347574
101.0,1,21.348988
104.0,4,21.353937
101.0,1,21.355207
101.0,1,21.357379
101.0,1,21.359443
101.0,1,21.361454
101.0,1,21.363376
101.0,1,21.36467
101.0,1,21.365919
101.0,1,21.367167
101.0,1,21.368404
101.0,2,21.370843
102.0,4,21.37543
101.0,2,21.377773
101.0,1,21.379904
101.0,1,21.381156
101.0,1,21.382433
101.0,1,21.383746
101.0,2,21.386318
104.0,5,21.392803
101.0,3,21.396728
101.0,1,21.398013
101.0,1,21.399272
101.0,2,21.401901
101.0,1,21.40324
101.0,1,21.404621
101.0,1,21.406259
101.0,2,21.409729
103.0,3,21.414131
102.0,3,21.417767
103.0,3,21.421498
101.0,1,21.422787
102.0,2,21.4254
101.0,1,21.427214
101.0,1,21.428484
102.0,2,21.431022
101.0,1,21.432312
103.0,3,21.436041
101.0,1,21.437392
102.0,3,21.440821
101.0,1,21.442586
102.0,2,21.445262
101.0,1,21.446545
101.0,1,21.447836
102.0,2,21.450315
101.0,1,21.451516
101.0,1,21.453343
101.0,1,21.455303
103.0,3,21.460047
101.0,2,21.462463
101.0,1,21.463761
101.0,1,21.465072
101.0,1,21.466335
103.0,3,21.470055
101.0,1,21.471366
105.0,8,21.481784
102.0,4,21.486972
104.0,4,21.492394
101.0,2,21.494817
101.0,2,21.497289
101.0,1,21.498633
101.0,1,21.500001
101.0,1,21.501322
101.0,1,21.502645
101.0,1,21.504665
102.0,2,21.507878
101.0,1,21.509133
102.0,2,21.511562
102.0,2,21.514051
102.0,2,21.516683
101.0,2,21.519112
101.0,1,21.520733
101.0,1,21.522128
101.0,1,21.523433
102.0,2,21.525836
104.0,4,21.530706
101.0,1,21.532033
101.0,1,21.53341
102.0,2,21.536445
101.0,2,21.539622
101.0,1,21.54095
101.0,1,21.54222
101.0,1,21.543487
101.0,1,21.544747
101.0,1,21.546052
101.0,1,21.547407
101.0,2,21.549991
105.0,7,21.562307
101.0,1,21.564299
101.0,1,21.566182
101.0,1,21.568352
101.0,1,21.569994
101.0,2,21.572605
102.0,2,21.575176
102.0,3,21.578819
101.0,4,21.583974
102.0,2,21.588084
102.0,2,21.591579
105.0,5,21.600911
103.0,3,21.604829
102.0,3,21.608591
101.0,2,21.611358
103.0,3,21.615286
101.0,1,21.617388
101.0,2,21.621142
102.0,2,21.624936
102.0,2,21.628564
101.0,1,21.630454
101.0,1,21.632536
101.0,1,21.633874
102.0,3,21.637642
101.0,1,21.638844
102.0,3,21.642479
106.0,6,21.653095
101.0,1,21.654923
102.0,2,21.658525
101.0,1,21.660342
102.0,2,21.663841
101.0,1,21.665168
101.0,1,21.666446
102.0,2,21.668877
101.0,1,21.670215
101.0,1,21.671462
101.0,1,21.672776
101.0,2,21.675331
104.0,4,21.680821
103.0,3,21.684466
103.0,3,21.688198
101.0,1,21.689471
101.0,1,21.690809
101.0,1,21.692166
104.0,5,21.699214
101.0,2,21.701655
104.0,4,21.70683
101.0,1,21.708064
101.0,1,21.709382
106.0,6,21.717833
106.0,7,21.727695
101.0,1,21.728967
101.0,1,21.730258
101.0,1,21.731537
101.0,2,21.734031
102.0,2,21.73645
101.0,1,21.737761
101.0,1,21.739068
102.0,2,21.743056
104.0,4,21.750316
101.0,1,21.752208
101.0,1,21.754057
101.0,1,21.756337
101.0,1,21.758214
104.0,5,21.764483
101.0,2,21.76704
103.0,3,21.77095
104.0,6,21.780746
101.0,1,21.782032
101.0,1,21.78336
101.0,1,21.784692
101.0,1,21.786019
101.0,1,21.787354
101.0,1,21.789133
101.0,2,21.791746
102.0,2,21.794245
101.0,1,21.795582
101.0,1,21.796804
101.0,1,21.798048
107.0,7,21.807241
105.0,5,21.813375
104.0,7,21.822983
101.0,1,21.824231
101.0,1,21.825536
101.0,2,21.828013
101.0,1,21.829288
101.0,1,21.830552
101.0,1,21.831848
103.0,3,21.83564
102.0,2,21.83839
101.0,1,21.839574
102.0,2,21.842152
102.0,2,21.844599
101.0,1,21.84588
104.0,6,21.854167
101.0,1,21.855416
102.0,2,21.857771
101.0,1,21.859096
101.0,2,21.861649
101.0,1,21.863028
101.0,1,21.864611
102.0,4,21.871124
103.0,4,21.87808
102.0,2,21.881683
103.0,3,21.888081
101.0,1,21.889997
101.0,1,21.891903
101.0,1,21.893724
101.0,1,21.895744
101.0,1,21.897714
101.0,1,21.8996
103.0,3,21.905549
101.0,1,21.907434
103.0,4,21.91474
101.0,1,21.917145
101.0,1,21.91922
101.0,1,21.921135
101.0,1,21.923098
103.0,3,21.928789
103.0,3,21.934879
102.0,2,21.938788
103.0,4,21.945848
101.0,1,21.947783
102.0,2,21.950806
101.0,1,21.952072
101.0,1,21.95339
101.0,1,21.954693
101.0,1,21.955997
102.0,2,21.958656
101.0,1,21.960005
102.0,5,21.967208
101.0,1,21.968498
101.0,1,21.969744
101.0,1,21.971052
101.0,1,21.97236
101.0,1,21.973673
102.0,3,21.977574
101.0,1,21.978945
101.0,1,21.980974
101.0,1,21.983351
101.0,1,21.98559
101.0,1,21.986823
102.0,2,21.989278
101.0,1,21.990593
101.0,1,21.991796
101.0,2,21.994298
101.0,1,21.995525
101.0,1,21.997488
102.0,2,22.001174
101.0,1,22.003001
102.0,2,22.006635
101.0,1,22.008579
101.0,1,22.010461
102.0,2,22.014262
101.0,1,22.015514
102.0,2,22.017931
101.0,1,22.019197
101.0,1,22.020481
102.0,2,22.02288
101.0,1,22.024174
103.0,3,22.027812
101.0,1,22.030164
101.0,1,22.032093
102.0,2,22.035537
101.0,1,22.03731
101.0,1,22.039169
101.0,1,22.04106
102.0,2,22.045358
102.0,2,22.049269
102.0,2,22.053072
102.0,3,22.058427
101.0,2,22.062993
103.0,3,22.068669
101.0,2,22.071435
104.0,4,22.077672
102.0,2,22.081388
101.0,2,22.084913
102.0,3,22.089224
102.0,2,22.092127
101.0,2,22.094696
102.0,3,22.09824
103.0,3,22.102035
101.0,1,22.103499
102.0,2,22.106241
103.0,3,22.110139
101.0,1,22.111424
101.0,1,22.112668
101.0,1,22.114014
101.0,1,22.115298
101.0,1,22.11659
106.0,6,22.124798
101.0,1,22.126083
101.0,1,22.127382
101.0,2,22.129909
102.0,2,22.133256
101.0,2,22.13583
101.0,1,22.13714
101.0,2,22.139991
101.0,2,22.14237
101.0,1,22.143571
101.0,1,22.144814
104.0,4,22.149804
102.0,3,22.153794
101.0,2,22.156691
101.0,1,22.158003
104.0,5,22.164121
101.0,1,22.165457
101.0,3,22.169338
103.0,4,22.176853
101.0,1,22.178752
103.0,3,22.184198
101.0,2,22.187441
101.0,2,22.190004
101.0,1,22.191289
101.0,1,22.192574
102.0,3,22.196509
105.0,6,22.204651
101.0,2,22.207221
101.0,1,22.208456
101.0,1,22.209727
101.0,1,22.210947
101.0,1,22.212251
101.0,1,22.213531
101.0,1,22.214833
104.0,5,22.221511
101.0,1,22.222782
101.0,1,22.224108
101.0,1,22.225413
101.0,1,22.226686
101.0,1,22.228028
102.0,2,22.230647
104.0,4,22.236094
102.0,2,22.238539
102.0,2,22.240973
102.0,2,22.243477
101.0,1,22.244783
101.0,1,22.246059
105.0,6,22.253868
101.0,3,22.257583
101.0,1,22.25885
101.0,1,22.260176
101.0,1,22.261485
101.0,1,22.262779
101.0,1,22.26449
101.0,1,22.265948
101.0,3,22.269702
103.0,3,22.273472
102.0,2,22.276114
101.0,1,22.27746
101.0,1,22.278716
101.0,1,22.280477
101.0,1,22.281757
101.0,1,22.283043
101.0,1,22.284341
101.0,1,22.285604
101.0,1,22.286788
102.0,2,22.289348
101.0,1,22.290693
101.0,2,22.293288
101.0,1,22.294564
102.0,2,22.297524
102.0,3,22.301155
101.0,1,22.302448
102.0,2,22.304952
102.0,2,22.307552
105.0,6,22.317887
104.0,5,22.32708
102.0,2,22.329752
101.0,1,22.331053
101.0,1,22.332313
101.0,1,22.333594
101.0,1,22.33493
101.0,1,22.336195
102.0,2,22.338835
101.0,2,22.341522
106.0,7,22.354753
102.0,3,22.360854
101.0,1,22.362815
103.0,3,22.3683
101.0,1,22.370202
102.0,3,22.375474
101.0,1,22.376775
101.0,1,22.37804
101.0,1,22.379337
101.0,1,22.380612
101.0,1,22.381845
101.0,2,22.384244
102.0,3,22.388053
101.0,1,22.389383
105.0,7,22.402122
101.0,1,22.40438
101.0,3,22.410039
101.0,1,22.411812
101.0,1,22.413598
101.0,1,22.415377
101.0,1,22.417274
102.0,3,22.422844
102.0,2,22.425352
103.0,4,22.430358
101.0,1,22.431647
103.0,3,22.435358
101.0,1,22.4366
101.0,2,22.439698
101.0,1,22.441049
102.0,2,22.443566
101.0,3,22.44731
101.0,2,22.450087
102.0,2,22.452532
105.0,9,22.468783
101.0,1,22.470957
101.0,1,22.472389
101.0,1,22.473715
103.0,3,22.477451
101.0,1,22.478738
102.0,2,22.481473
104.0,4,22.487286
101.0,1,22.489258
101.0,1,22.491141
101.0,1,22.493024
101.0,1,22.494872
101.0,1,22.496623
101.0,2,22.50026
101.0,1,22.502255
101.0,1,22.504425
101.0,1,22.506353
101.0,2,22.509921
101.0,1,22.511787
101.0,1,22.513763
101.0,1,22.515734
101.0,1,22.517636
101.0,1,22.519953
101.0,1,22.521218
101.0,1,22.522405
103.0,3,22.526115
101.0,1,22.527426
101.0,2,22.529773
101.0,1,22.531129
101.0,1,22.53246
101.0,2,22.535688
101.0,2,22.538285
103.0,3,22.542052
101.0,2,22.544593
101.0,1,22.545822
101.0,1,22.547177
102.0,3,22.55144
101.0,1,22.552742
101.0,1,22.554044
103.0,6,22.561188
103.0,3,22.565052
101.0,1,22.566787
101.0,1,22.568157
101.0,1,22.569445
103.0,3,22.573234
101.0,2,22.575685
101.0,1,22.577019
104.0,4,22.582595
101.0,1,22.584009
101.0,1,22.58527
102.0,2,22.58776
101.0,3,22.591457
101.0,1,22.592735
101.0,1,22.594095
101.0,1,22.595418
101.0,2,22.59839
102.0,2,22.601164
101.0,1,22.602381
101.0,2,22.604859
102.0,2,22.607382
101.0,2,22.610112
101.0,2,22.612747
101.0,1,22.614296
101.0,1,22.615656
106.0,7,22.623962
101.0,1,22.625325
102.0,2,22.627832
101.0,1,22.629067
101.0,3,22.633305
101.0,1,22.6346
102.0,2,22.637057
101.0,1,22.638322
101.0,1,22.639579
104.0,5,22.646629
101.0,2,22.65071
102.0,2,22.654348
101.0,2,22.657625
101.0,1,22.659348
102.0,2,22.66305
101.0,1,22.664356
101.0,1,22.66564
103.0,4,22.670593
104.0,5,22.676939
101.0,1,22.678567
101.0,1,22.679924
101.0,1,22.681211
103.0,4,22.686271
101.0,1,22.687551
102.0,3,22.691331
101.0,1,22.692567
101.0,1,22.694466
101.0,1,22.695817
101.0,1,22.697098
101.0,1,22.698346
101.0,1,22.699502
101.0,1,22.700734
102.0,2,22.703219
102.0,2,22.705804
101.0,2,22.708675
105.0,6,22.716279
104.0,4,22.721202
101.0,2,22.723766
101.0,1,22.725593
101.0,1,22.72699
102.0,3,22.730796
102.0,3,22.734552
102.0,3,22.738447
101.0,2,22.74191
102.0,3,22.7474
101.0,1,22.749207
101.0,2,22.752718
103.0,3,22.758298
102.0,5,22.764617
101.0,1,22.765864
101.0,1,22.767242
104.0,4,22.774571
101.0,1,22.778357
101.0,1,22.780612
103.0,3,22.784719
101.0,2,22.787796
101.0,1,22.789098
101.0,1,22.790357
101.0,2,22.792812
102.0,2,22.795415
101.0,1,22.796727
101.0,1,22.798106
102.0,2,22.800665
102.0,2,22.80452
101.0,2,22.808193
103.0,4,22.814498
104.0,4,22.819998
101.0,1,22.821297
101.0,1,22.822597
101.0,1,22.823911
101.0,1,22.825174
101.0,1,22.826364
101.0,1,22.827749
103.0,4,22.833465
101.0,2,22.835928
101.0,1,22.837188
101.0,1,22.838471
102.0,3,22.842199
103.0,3,22.846151
101.0,1,22.847757
101.0,1,22.849047
101.0,2,22.851589
104.0,4,22.856355
101.0,1,22.857678
101.0,1,22.859047
102.0,2,22.86145
102.0,3,22.867071
101.0,1,22.868829
101.0,1,22.870692
103.0,4,22.877877
101.0,1,22.879854
101.0,1,22.881095
101.0,2,22.88361
102.0,4,22.888581
101.0,3,22.892571
101.0,1,22.893892
101.0,1,22.895573
101.0,1,22.896907
101.0,1,22.898203
101.0,1,22.899497
103.0,4,22.904156
103.0,4,22.909261
101.0,1,22.911029
101.0,1,22.912406
104.0,5,22.918478
102.0,2,22.920949
103.0,3,22.924995
101.0,1,22.926825
101.0,1,22.928814
103.0,5,22.937524
101.0,2,22.941231
101.0,1,22.943348
104.0,7,22.951871
101.0,1,22.953236
101.0,1,22.954608
102.0,2,22.958038
101.0,2,22.960712
102.0,4,22.965616
101.0,1,22.966873
101.0,1,22.968059
101.0,2,22.970659
103.0,5,22.977792
101.0,1,22.979076
106.0,7,22.988215
101.0,1,22.989771
101.0,1,22.991132
101.0,1,22.992447
102.0,2,22.995086
105.0,6,23.002717
107.0,7,23.011684
101.0,1,23.013
103.0,4,23.018149
104.0,4,23.023644
101.0,1,23.024893
101.0,2,23.027359
101.0,1,23.028648
101.0,1,23.029958
101.0,1,23.031331
101.0,1,23.03269
101.0,1,23.034074
101.0,1,23.035371
101.0,1,23.037132
101.0,1,23.038492
101.0,1,23.039818
102.0,3,23.043586
102.0,2,23.046079
101.0,1,23.047485
101.0,1,23.048831
101.0,1,23.050188
101.0,1,23.051509
101.0,3,23.057058
101.0,1,23.058923
102.0,2,23.062543
101.0,1,23.064572
103.0,3,23.070775
102.0,2,23.073397
101.0,1,23.074643
101.0,1,23.075899
101.0,1,23.07721
101.0,1,23.078537
102.0,2,23.08128
101.0,1,23.082614
101.0,2,23.085951
101.0,1,23.087204
101.0,1,23.088503
105.0,5,23.094877
101.0,1,23.096269
101.0,1,23.097601
101.0,1,23.099417
101.0,1,23.100712
102.0,2,23.103568
101.0,1,23.104862
104.0,5,23.110961
101.0,1,23.11222
101.0,1,23.113475
102.0,3,23.119061
101.0,1,23.121052
101.0,1,23.123035
101.0,1,23.12504
101.0,1,23.126854
101.0,1,23.128771
101.0,1,23.131014
101.0,1,23.132412
101.0,1,23.133751
101.0,1,23.135075
101.0,1,23.136371
102.0,3,23.140126
101.0,1,23.141502
103.0,3,23.146053
102.0,2,23.148726
102.0,2,23.151258
101.0,1,23.152564
102.0,3,23.156221
101.0,1,23.157525
101.0,1,23.158806
101.0,1,23.160297
101.0,1,23.162625
102.0,4,23.169996
101.0,1,23.171926
101.0,1,23.173875
101.0,1,23.175813
101.0,1,23.177389
101.0,1,23.178721
101.0,2,23.181382
102.0,2,23.18399
101.0,1,23.185327
102.0,2,23.18784
101.0,1,23.189199
101.0,1,23.190568
102.0,4,23.19617
102.0,2,23.198463
104.0,6,23.206121
101.0,1,23.208025
101.0,1,23.209419
102.0,2,23.211985
102.0,3,23.215733
101.0,1,23.21689
101.0,2,23.219426
103.0,3,23.223641
101.0,1,23.224934
101.0,3,23.228698
101.0,1,23.229975
101.0,1,23.231213
102.0,2,23.233777
101.0,1,23.235104
101.0,1,23.236389
101.0,1,23.238669
102.0,2,23.24108
101.0,1,23.242341
102.0,2,23.244885
103.0,3,23.248502
104.0,6,23.256503
101.0,2,23.259012
101.0,2,23.261508
101.0,1,23.262781
101.0,1,23.264183
101.0,1,23.265536
101.0,2,23.268106
101.0,2,23.271205
101.0,1,23.272527
103.0,3,23.276288
101.0,1,23.277541
101.0,1,23.278791
102.0,3,23.282655
101.0,1,23.284012
101.0,2,23.287245
101.0,2,23.289751
101.0,1,23.291023
102.0,2,23.293633
101.0,1,23.294904
101.0,1,23.296207
102.0,4,23.301623
102.0,2,23.304259
103.0,4,23.309167
101.0,1,23.31043
101.0,1,23.311699
101.0,1,23.313042
102.0,2,23.315636
102.0,3,23.320033
101.0,1,23.321321
102.0,2,23.323875
101.0,2,23.326409
101.0,1,23.32773
101.0,1,23.329003
103.0,3,23.332783
103.0,3,23.3388
102.0,2,23.342541
101.0,1,23.343903
101.0,2,23.346535
101.0,1,23.347857
101.0,1,23.350855
101.0,1,23.353047
101.0,1,23.355002
101.0,1,23.35679
101.0,1,23.35856
101.0,1,23.360364
103.0,3,23.365515
101.0,1,23.366916
101.0,1,23.368272
101.0,1,23.369623
101.0,1,23.370942
101.0,1,23.37225
101.0,1,23.373502
101.0,1,23.374794
101.0,2,23.377337
101.0,1,23.37867
102.0,2,23.382959
101.0,2,23.386465
101.0,1,23.388218
101.0,1,23.39005
101.0,1,23.392156
102.0,2,23.395558
101.0,1,23.396916
102.0,2,23.399304
104.0,5,23.405691
102.0,3,23.409466
101.0,1,23.41121
101.0,1,23.412645
104.0,4,23.41753
101.0,1,23.418794
101.0,1,23.420035
101.0,2,23.422741
101.0,2,23.425283
101.0,2,23.428711
101.0,1,23.42992
101.0,2,23.432456
104.0,5,23.439867
102.0,2,23.442422
101.0,1,23.443978
101.0,1,23.445276
101.0,1,23.44652
102.0,2,23.448855
102.0,2,23.451375
101.0,1,23.45288
102.0,2,23.45593
101.0,1,23.457262
101.0,1,23.458587
101.0,1,23.460331
101.0,1,23.461593
101.0,1,23.462873
102.0,2,23.465285
101.0,1,23.466552
103.0,5,23.472669
101.0,1,23.474576
103.0,3,23.480064
101.0,1,23.481887
101.0,1,23.483839
101.0,1,23.485849
101.0,1,23.487731
101.0,3,23.492303
101.0,1,23.49361
104.0,6,23.500972
103.0,5,23.507712
101.0,1,23.508975
101.0,2,23.511491
103.0,6,23.519306
101.0,4,23.525062
101.0,1,23.526267
101.0,1,23.527558
101.0,1,23.52885
102.0,2,23.531469
101.0,1,23.532779
102.0,4,23.539039
101.0,1,23.540334
101.0,1,23.541615
101.0,1,23.542924
101.0,1,23.544201
106.0,7,23.554315
101.0,2,23.557966
101.0,1,23.559861
101.0,1,23.561772
102.0,2,23.565483
103.0,3,23.571333
102.0,2,23.573936
103.0,3,23.577793
101.0,1,23.579223
102.0,3,23.58347
101.0,1,23.584724
101.0,1,23.586003
101.0,2,23.588378
101.0,2,23.590854
101.0,1,23.592152
101.0,1,23.5934
103.0,3,23.597284
102.0,3,23.601669
104.0,5,23.607851
102.0,2,23.610576
101.0,1,23.611935
104.0,5,23.618487
102.0,2,23.621013
101.0,1,23.622258
101.0,1,23.62344
101.0,2,23.626008
101.0,1,23.627342
101.0,1,23.628639
102.0,2,23.63181
101.0,2,23.634451
101.0,1,23.635695
102.0,2,23.638213
101.0,2,23.640745
101.0,2,23.643476
103.0,4,23.650471
101.0,1,23.652302
101.0,1,23.654217
102.0,2,23.657633
101.0,1,23.659399
101.0,1,23.661192
102.0,2,23.664588
102.0,3,23.668371
101.0,1,23.66966
102.0,3,23.673429
101.0,1,23.674757
101.0,1,23.676123
106.0,6,23.686613
102.0,2,23.690167
101.0,1,23.69203
101.0,1,23.693983
101.0,1,23.695835
101.0,1,23.697113
101.0,1,23.69837
101.0,1,23.699645
101.0,2,23.702163
101.0,1,23.703435
101.0,1,23.704772
102.0,2,23.707299
101.0,1,23.708642
101.0,1,23.709933
101.0,1,23.711641
102.0,3,23.715525
105.0,5,23.721621
101.0,2,23.724273
101.0,1,23.72559
102.0,3,23.73048
101.0,2,23.733046
102.0,2,23.735438
101.0,1,23.736699
101.0,1,23.738171
101.0,1,23.739452
101.0,1,23.740783
101.0,1,23.742077
101.0,1,23.744311
103.0,3,23.749732
101.0,1,23.751478
103.0,3,23.756851
101.0,1,23.758949
101.0,1,23.761165
101.0,1,23.763051
101.0,2,23.766605
101.0,1,23.76847
101.0,1,23.770471
101.0,1,23.772376
103.0,3,23.779776
101.0,1,23.782125
101.0,1,23.784236
101.0,1,23.78617
102.0,2,23.789694
102.0,4,23.795446
101.0,1,23.796624
104.0,6,23.804293
102.0,2,23.80719
101.0,1,23.808544
101.0,1,23.809796
101.0,3,23.813592
101.0,1,23.814862
101.0,2,23.817505
101.0,1,23.818924
102.0,2,23.821519
102.0,3,23.826943
102.0,2,23.830571
105.0,7,23.84354
101.0,1,23.845282
101.0,1,23.847101
102.0,2,23.850884
101.0,2,23.854609
101.0,2,23.857265
101.0,1,23.858557
101.0,1,23.859869
102.0,2,23.862359
101.0,2,23.864718
104.0,4,23.869584
105.0,6,23.877276
104.0,5,23.883469
102.0,2,23.885985
101.0,1,23.887822
101.0,1,23.889184
101.0,1,23.890398
101.0,1,23.891642
102.0,3,23.895267
101.0,1,23.896506
103.0,5,23.903538
101.0,1,23.904921
103.0,6,23.9125
101.0,1,23.913867
101.0,1,23.915208
101.0,1,23.916549
102.0,3,23.920762
101.0,1,23.922029
101.0,1,23.923338
101.0,1,23.924644
102.0,2,23.927183
101.0,1,23.928432
103.0,3,23.93204
101.0,1,23.933396
101.0,2,23.936445
101.0,1,23.937699
102.0,2,23.940233
101.0,1,23.941489
103.0,3,23.945333
102.0,2,23.947972
105.0,6,23.955941
101.0,1,23.957219
102.0,3,23.960945
101.0,1,23.962245
101.0,1,23.96356
101.0,1,23.964921
101.0,1,23.966532
102.0,2,23.969439
101.0,2,23.97198
101.0,1,23.973277
103.0,5,23.979491
101.0,1,23.980802
101.0,1,23.982238
101.0,1,23.983915
102.0,4,23.989038
101.0,1,23.990322
103.0,4,23.995423
101.0,1,23.996734
102.0,4,24.002023
104.0,5,24.008011
102.0,3,24.011776
101.0,1,24.01309
101.0,1,24.014676
102.0,4,24.022364
102.0,2,24.026166
101.0,1,24.028051
101.0,1,24.030287
101.0,2,24.032856
101.0,1,24.034169
101.0,1,24.035455
101.0,1,24.036694
102.0,2,24.039245
101.0,1,24.040591
102.0,2,24.043229
101.0,1,24.044562
101.0,1,24.046311
102.0,2,24.04888
105.0,5,24.055249
101.0,1,24.056585
101.0,1,24.057915
101.0,1,24.05926
101.0,1,24.061293
101.0,1,24.063762
101.0,2,24.067474
103.0,3,24.073081
101.0,1,24.074902
101.0,1,24.076974
101.0,2,24.080685
101.0,1,24.082563
101.0,1,24.084437
101.0,1,24.086078
101.0,2,24.088652
101.0,2,24.091098
101.0,1,24.093001
104.0,4,24.097849
101.0,1,24.099126
102.0,2,24.101533
101.0,1,24.102854
103.0,3,24.106927
101.0,1,24.108311
101.0,1,24.109614
105.0,5,24.11591
101.0,1,24.117227
103.0,3,24.121037
101.0,1,24.1224
103.0,4,24.127673
101.0,1,24.128909
101.0,1,24.130093
102.0,2,24.132778
101.0,2,24.135538
101.0,2,24.137964
101.0,1,24.14038
101.0,1,24.142244
105.0,5,24.151152
101.0,1,24.153022
101.0,1,24.155139
102.0,3,24.158801
102.0,2,24.16135
101.0,1,24.162626
104.0,6,24.171004
101.0,1,24.173219
102.0,2,24.176959
101.0,2,24.180402
101.0,1,24.182213
101.0,1,24.183945
105.0,6,24.192226
101.0,1,24.193431
102.0,2,24.195908
101.0,1,24.197243
101.0,1,24.1986
101.0,1,24.199944
105.0,5,24.207044
101.0,1,24.208346
101.0,1,24.20964
101.0,2,30.345227
105.0,5,30.356179
101.0,1,30.358195
101.0,1,30.360144
101.0,2,30.364027
101.0,1,30.365361
101.0,1,30.366673
101.0,1,30.369297
101.0,2,30.374578
101.0,1,30.376593
101.0,1,30.37882
101.0,1,30.380995
103.0,3,30.387796
101.0,1,30.389565
101.0,2,30.392196
101.0,1,30.393527
101.0,1,30.395333
102.0,2,30.398036
101.0,1,30.399394
102.0,2,30.404727
102.0,2,30.407838
101.0,1,30.409173
101.0,1,30.410686
102.0,2,30.413464
101.0,1,30.414791
101.0,1,30.416128
102.0,2,30.420723
102.0,2,30.423972
101.0,1,30.425289
101.0,1,30.427192
101.0,1,30.429415
101.0,1,30.43137
101.0,1,30.433238
101.0,2,30.439274
101.0,1,30.441252
101.0,2,30.445205
101.0,1,30.447149
101.0,2,30.451181
101.0,2,30.456669
101.0,2,30.460298
101.0,2,30.462976
101.0,1,30.464316
101.0,1,30.465624
101.0,2,30.469859
101.0,1,30.471833
101.0,1,30.473593
101.0,1,30.475207
101.0,1,30.476553
101.0,1,30.477846
101.0,1,30.479148
101.0,1,30.480469
101.0,1,30.48181
101.0,1,30.483087
102.0,3,30.489486
