#{"t_start": 1760178975.3685467, "env_id": "None"}
r,l,t1103.0,3,2.4079131103.0,5,2.42109
102.0,3,4.091291
103.0,5,4.097911
103.0,3,4.101463
102.0,3,4.10501
103.0,4,4.111576
101.0,3,4.116749
102.0,10,4.122118
101.0,1,4.123656
106.0,9,4.134592
103.0,5,4.140754
106.0,8,4.150363
101.0,1,4.151881
102.0,2,4.155008
101.0,1,4.156213
104.0,5,4.161953
102.0,4,4.166996
103.0,3,4.170775
104.0,5,4.176431
101.0,1,4.178203
103.0,3,4.182689
105.0,7,4.191195
101.0,2,4.193722
104.0,5,4.200556
101.0,2,4.202986
105.0,7,4.211158
103.0,4,4.216714
101.0,1,4.217902
101.0,1,4.219187
106.0,7,4.227558
102.0,2,4.230461
102.0,2,4.232907
102.0,2,4.235335
101.0,1,4.236576
105.0,7,4.245238
101.0,1,4.247445
101.0,2,4.25003
101.0,1,4.251281
106.0,6,4.25880910102.0,3,4.262783103.0,3,4.269725
10106.0,6,4.271276103.0,5,4.281885
103.0,3,4.286109
103.0,4,4.290765
104.0,5,4.296899
10102.0,3,4.29528210102.0,2,4.297723
103.0,3,4.301199
107.0,7,4.310467
101.0,1,4.31172
103.0,3,4.315421
104.0,4,4.320255
103.0,5,4.326743
101.0,2,4.32912510102.0,2,4.331582104.0,5,4.340668
102.0,5,4.347284
105.0,6,4.354268
103.0,6,4.361802
103.0,4,4.368708
102.0,2,4.372363
101.0,3,4.377805
103.0,4,4.382389
101.0,1,4.38363
104.0,4,4.388644
104.0,4,4.394287
102.0,2,4.396521
101.0,1,4.397756
105.0,7,4.405972
103.0,4,4.411387
103.0,3,4.414976
101.0,1,4.41617
104.0,5,4.423011
102.0,4,4.428122
101.0,1,4.429307
101.0,1,4.430547
104.0,5,4.436603
101.0,1,4.437872
104.0,5,4.444146
103.0,5,4.450158
101.0,3,4.454428
101.0,1,4.45639
101.0,2,4.459717
101.0,1,4.461688
104.0,7,4.472203
101.0,1,4.473444
104.0,6,4.480304
103.0,3,4.483931
104.0,5,4.493169
101.0,1,4.495004
102.0,5,4.504621
102.0,2,4.508676
101.0,1,4.510373
101.0,1,4.512279
10102.0,3,4.511601105.0,8,4.52553
101.0,1,4.527065
102.0,2,4.529437
101105.0,5,4.529034
101.0,1,4.5302910103.0,3,4.53378104.0,4,4.543329
104.0,4,4.541301
106.0,7,4.549805
104.0,4,4.5548681103.0,3,4.558815
103.0,5,4.565076
104.0,6,4.572152
105.0,5,4.578751
101.0,2,4.581213
105.0,6,4.588562
102.0,2,4.591565
102.0,4,4.596061
104.0,5,4.602454
102.0,3,4.607277
101.0,1,4.609177
101.0,1,4.6109
101.0,1,4.61259
101.0,1,4.61439
103.0,4,4.621209
103.0,3,4.625507
102.0,5,4.63116
107.0,7,4.639783
101.0,1,4.641032
102.0,2,4.643342
102.0,3,4.647353
102.0,2,4.649668
102.0,3,4.6533681102.0,2,4.6563271105.0,6,4.663332106.0,8,4.676122
103.0,3,4.681465
103.0,5,4.689804
106.0,6,4.697507
102.0,2,4.699948
101.0,1,4.7013091104.0,4,4.7063321103.0,4,4.7113911105.0,5,4.71728
104.0,5,4.723868
101.0,1,4.725091
106.0,6,4.732269
101.0,1,4.733711
102.0,2,4.73631
104.0,4,4.741341
102.0,2,4.743762
103.0,5,4.749353
107.0,9,4.760697
106.0,9,4.771732
105.0,10,4.78376
104.0,7,4.792273
102.0,4,4.797196
104.0,5,4.803731
104.0,5,4.809327
102.0,3,4.812987
105.0,7,4.821853
105.0,9,4.834271
103.0,3,4.83964
104.0,4,4.846665
104.0,4,4.852473
105.0,6,4.859278
102.0,4,4.863834
101.0,1,4.865409
101.0,1,4.867441
102.0,3,4.872481
101.0,3,4.877522
101.0,1,4.87926
105.0,8,4.889227
101.0,2,4.891856
101.0,1,4.893077
103.0,3,4.897033
103.0,4,4.901979
105.0,7,4.910167
104.0,4,4.916009
103.0,3,4.919787
103.0,4,4.924723
101.0,2,4.927097
101.0,1,4.928622
104.0,5,4.934773
103.0,4,4.939727
101.0,1,4.941008
105.0,8,4.953638
101.0,1,4.955384
102.0,2,4.958944
102.0,2,4.962272
102.0,2,4.964754
102.0,4,4.969574
102.0,4,4.974306
104.0,6,4.981757
101.0,1,4.983053
101.0,1,4.984309
101.0,1,4.985581
102.0,2,4.988215
103.0,4,4.993435
102.0,2,4.995705
102.0,2,4.998186
101.0,1,4.999376
104.0,5,5.005371
107.0,8,5.016177
105.0,8,5.026374
102.0,2,5.028763
101.0,3,5.032396
102.0,2,5.034791
102.0,2,5.037236
101.0,1,5.038447
104.0,7,5.050663
102.0,3,5.055995
101.0,2,5.059122
101.0,1,5.060347
105.0,7,5.068419
104.0,6,5.076002
103.0,4,5.080523
101.0,1,5.081747
103.0,3,5.085456
101.0,1,5.086734
104.0,7,5.099339
104.0,8,5.110773
102.0,2,5.11321
101.0,1,5.114391
101.0,1,5.115568
104.0,6,5.124331
103.0,5,5.132632
101.0,3,5.137791
101.0,1,5.139128
102.0,4,5.143781
103.0,4,5.14857
101.0,1,5.149899
103.0,3,5.154058
102.0,3,5.157491
101.0,2,5.159786
101.0,1,5.161085
101.0,1,5.162297
104.0,7,5.170928
104.0,4,5.175418
101.0,1,5.176742
101.0,2,5.179204
102.0,2,5.182036
104.0,5,5.190108
101.0,2,5.193712
101.0,1,5.195443
106.0,7,5.207963
101.0,1,5.209827
101.0,1,5.211549
102.0,2,11.249043
101.0,1,11.250247
105.0,8,11.260003
105.0,7,11.269249
102.0,2,11.271798
104.0,5,11.277931
103.0,4,11.283085
101.0,1,11.284722
102.0,2,11.287196
102.0,2,11.289567
102.0,2,11.291921
103.0,3,11.295749
102.0,3,11.300614
101.0,1,11.301926
101.0,2,11.304425
104.0,6,11.311522
101.0,3,11.315313
103.0,3,11.320845
101.0,1,11.322759
101.0,1,11.324665
101.0,2,11.32821
101.0,1,11.330462
103.0,3,11.334341
104.0,4,11.339276
102.0,3,11.342973
101.0,3,11.346796
101.0,1,11.348168
101.0,1,11.349398
102.0,3,11.352918
104.0,4,11.357751
101.0,1,11.358972
101.0,1,11.360266
101.0,1,11.361562
101.0,1,11.363327
102.0,3,11.367036
105.0,7,11.375834
104.0,6,11.383494
101.0,1,11.384695
101.0,3,11.388145
106.0,8,11.399023
101.0,1,11.400203
102.0,3,11.403828
102.0,2,11.406482
101.0,1,11.407721
101.0,1,11.409003
101.0,1,11.410476
102.0,2,11.412937
101.0,1,11.414307
101.0,2,11.416876
101.0,2,11.419482
103.0,4,11.424474
103.0,3,11.428855
101.0,1,11.430091
102.0,2,11.43252
101.0,1,11.433783
101.0,1,11.435019
104.0,5,11.441283
101.0,1,11.442711
101.0,2,11.445145
101.0,1,11.446367
101.0,2,11.448902
103.0,4,11.453702
101.0,1,11.454959
102.0,2,11.457326
101.0,1,11.459309
102.0,2,11.461744
102.0,2,11.464113
103.0,3,11.467721
101.0,1,11.469186
103.0,3,11.472973
102.0,2,11.476581
101.0,1,11.478448
101.0,1,11.480328
101.0,1,11.482103
102.0105.0,8,11.482101.0101.0,1,11.484102.0,3,11.493429
103.0,3,11.497045
101.106.0,7,11.497672
102.0,2,11.4999103.101.0,2,11.504159
102.0,2,11.506753
101.0,1,11.5080106.0,8,11.519325
104.0,5,11.52606
104.0,4,11.530735
103.0,3,11.534337
101.0,1,11.535741
104.0,4,11.541667
104.0,4,11.546633
101.0,1,11.547871
102.0104.0,4,11.545102.0,2,11.553405
101.0,1,11.554812
102.0,2,11.557436
101.0,1,11.558746
103.0,3,11.562474
104.0,5,11.569929
102.0,3,11.573844
105.0,6,11.580744
102.0,2,11.583907
103.0,5,11.590066
102.0,2,11.59248
101.0,1,11.593845
101.0,1,11.595219
101.0,1,11.596447
101.0,1,11.597773
101.0,1,11.599259
101.0,1,11.600512
103.0,3,11.604207
102.0,2,11.606754
101.0,1,11.607986
103.0,6,11.616588
103.0,6,11.627111
102.0,3,11.632281
102.0,5,11.638277
102.0,3,11.641874
105.0,6,11.651431
102.0,2,11.655222
103.0,3,11.660722
102.0,2,11.663875
101.0,1,11.665121
103.0,4,11.669791
101.0,1,11.671079
103.0,3,11.674833
103.0,3,11.679301
101.0,1,11.681306
104.0,4,11.688603
101.0,1,11.690624
103.0,6,11.698964
101.0,1,11.700203
101.0,1,11.701439
101.0,2,11.70375
101.0,2,11.706056
103.0,3,11.710558
106.0,7,11.723471
102.0,3,11.729229
101.0,1,11.73104
102.0,2,11.734475
101.0,1,11.736194
101.0,1,11.738051
102.0,2,11.74148
105.0,5,11.749692
101.0,1,11.751521
101.0,1,11.753384
101.0,1,11.755264
102.0,2,11.758967
102.0,3,11.764483
101.0,2,11.767993
101.0,2,11.771565
101.0,2,11.775642
103.0,3,11.779388
101.0,1,11.780688
101.0,1,11.781922
101.0,1,11.783159
101.0,1,11.784481
101.0,1,11.785705
106.0,7,11.794369
101.0,1,11.795624
104.0,8,11.805171
102.0,2,11.808323
101.0,1,11.809617
103.0,5,11.815222
101.0,1,11.816534
102.0,4,11.821364
101.0,1,11.822949
102.0,2,11.825476
104.0,6,11.832682
5.0,10,11.845514
104.0,5,11.8519
106.0,7,11.860596
101.0,1,11.861831
102.0,4,11.866345
101.0,1,11.867664
101.0,1,11.868965
101.0,4,11.874509
101.0,1,11.875759
102.0,2,11.878258
101.0,1,11.879499
101.0,1,11.880795
101.0,1,11.882089
104.0,7,11.890697
104.0,4,11.895446
101.0,1,11.896666
106.0,8,11.907343
101.0,1,11.908581
102.0,3,11.912205
101.0,2,11.914737
103.0,3,11.919424
101.0,1,11.921478
101.0,1,11.923215
101.0,1,11.925097
102.0,2,11.928627
105.0,5,11.9367
104.0,4,11.941493
101.0,1,11.942686
101.0,1,11.943925
101.0,2,11.946584
101.0,2,11.949145
102.0,2,11.95201
102.0,2,11.954497
102.0,2,11.956928
101.0,1,11.958222
102.0,2,11.960814
105.0,5,11.967814
101.0,1,11.969019
101.0,1,11.970254
102.0,2,11.972634
101.0,1,11.973861
105.0,6,11.981099
101.0,1,11.982959
102.0,4,11.987787
102.0,2,11.990182
104.0,5,11.996104
104.0,5,12.002589
102.0,2,12.004886
102.0,3,12.008532
101.0,1,12.01007
101.0,1,12.011295
102.0,2,12.014052
101.0,1,12.016107
104.0,5,12.024888
102.0,2,12.028698
103.0,4,12.03693
102.0,2,12.040698
101.0,1,12.041921
102.0,2,12.044234
103.0,3,12.048193
102.0,3,12.051764
101.0,1,12.052975
103.0,3,12.056707
101.0,1,12.057978
101.0,2,12.0604
101.0,1,12.061956
105.0,6,12.069793
103.0,4,12.076038
101.0,1,12.078208
102.0,3,12.082363
102.0,2,12.084819
102.0,2,12.087229
101.0,1,12.088517
102.0,3,12.091982
102.0,2,12.095153
101.0,1,12.096393
104.0,5,12.102338
101.0,1,12.103647
101.0,1,12.104941
101.0,1,12.106274
104.0,4,12.111942
101.0,2,12.114389
103.0,3,12.117944
101.0,2,12.120407
104.0,4,12.125558
101.0,1,12.127522
101.0,1,12.128805
104.0,9,12.139562
102.0,3,12.143308
101.0,1,12.144501
103.0,4,12.149285
102.0,2,12.151664
101.0,1,12.152937
101.0,105.0,7,12.14101.0,101.0,1,12.15102.0,2,12.158882
101.102.0,2,12.1565101.101.0,4,12.163876
101.0,1,12.16587
101.0,2,12.170465
102.0,4,12.176158
102.0,3,12.180359
101.0,1,12.182039
102.0,2,12.18593
102.0,2,12.18853
104.0,4,12.193424
101.0,1,12.194607
104.0,7,12.205204
104.0,5,12.213894
102.0,2,12.217974
101.0,1,12.219383
102.0,2,12.221701
101.0,2,12.224162
101.0,1,12.225346
101.0,1,12.226518
102.0,4,12.231757
101.0,1,12.232995
101.0,3,12.237046
101.0,2,12.239511
101.0,1,12.240758
101.0,2,12.2431
101.0,1,12.244427
103.0,3,12.248129
101.0,1,12.249791
102.0,2,12.252407
101.0,1,12.253625
101.0,1,12.254902105.0,8,12.265706
105.0,5,12.272579
101.0,1,12.273769
101.0,1,12.274939
101.0,1,12.276114
106.0,10,12.290076
104.0,5,12.299095
101.0,1,12.30101
102.0,2,12.30406
103.0,3,12.307671
101.0,1,12.308901
103.0,3,12.312641
101.0,1,12.313909
103.0,3,12.318211
102.0,3,12.322305
101.0,1,12.323546
101.0,1,12.324797
103.0,3,12.328427
103.0,3,12.332515
101.0,1,12.33398
101.0,1,12.335332
101.0,1,12.336645
103.0,3,12.340352
101.0,1,12.34153
101.0,1,12.34278
101.0,1,12.344747
104.0,5,12.353126
101.0,1,12.354462
101.0,1,12.355711
102.0,6,12.362746
101.0,1,12.364012
102.0,2,12.36682
102.0,2,12.369358
101.0,1,12.370673
101.0,1,12.37191
101.0,2,12.374306
101.0,2,12.376531
101.0,1,12.377909
102.0,2,12.380498
104.0,5,12.387347
101.0,1,12.388603
102.0,5,12.394691
101.0,1,12.395966
102.0,2,12.399015
101.0,1,12.401039
102.0,3,12.406446
101.0,1,12.408417
102.0,3,12.414405
106.0,9,12.425558
101.0,2,12.428067
102.0,4,12.433427
101.0,1,12.434724
103.0,3,12.438464
102.0,2,12.440875
105.0,8,12.450927
101.0,1,12.452211
103.0,3,12.455921
101.0,1,12.457184
102.0,3,12.460962
104.0,4,12.466251
101.0,1,12.46753
101.0,2,12.47001
101.0,1,12.471289
104.0,4,12.476143
101.0,2,12.479357
102.0,2,12.481842
101.0,1,12.483122
101.0,1,12.484445
103.0,3,12.488042
101.0,2,12.490699
101.0,1,12.492028
104.0,5,12.498215
101.0,1,12.499463
101.0,1,12.500771
101.0,1,12.501945
102.0,3,12.505542
101.0,1,12.506765
104.0,8,12.520297
101.0,3,12.524211
106.0,8,12.538294
103.0,3,12.542415
102.0,2,12.54465
102.0,2,12.547026
102.0,3,12.550717
101.0,1,12.551864
101.0,1,12.553058
104.0,6,12.56322
101.0,1,12.565032
101.0,3,12.570305
101102.0,2,12.56789101101.0,1,12.56937102.0,3,12.57754
103.0,5,12.583657
103.0,7,12.594697
105.0,5,12.603565
102.0,3,12.60806
102.0,2,12.610594
101.0,1,12.611833
102.0,2,12.614339
101.0,1,12.615644
103.0,4,12.621157
102.0,4,12.625945
101.0,1,12.627119
101.0,2,12.629419
103.0,3,12.63326
101.0,1,12.635016
101.0,2,12.637661
101.0,3,12.641402
101.0,1,12.642703
101.0,1,12.644023
102.0,2,12.646629
101.0,1,12.64794
101.0,1,12.649232
101.0,1,12.651229
102.0,4,12.657989
101.0,1,12.659765
101.0,2,12.663385
102.0,2,12.667241
101.0,1,12.668543
103.0104.0,6,12.670284
101.0,1,12.671105.0,6,12.682488
101.0,1,12.683943
102.0104.0,4,12.683103.104.0,4,12.687871
103.0,3,12.691501
101.0,1,12.692767
101.0,1,12.694583
103.0,3,12.69832
102.0,2,12.700673
102.0,3,12.704191
101.0,2,12.70671105102.0,2,12.709594
102.0,2,12.71219103101.0,1,12.71346105.0,8,12.727232
102.0,3,12.731842
104.0,5,12.737684
104.0,5,12.743736
101.0,1,12.745059
101.0,1,12.746574
101.0,1,12.747867
101.0,1,12.749265
102.0,3,12.75506
101.0,1,12.756839
101.0,1,12.758615
101.0,1,12.760425
101102.0,3,12.75797101101.0,1,12.75935101102.0,3,12.76272103102.0,3,12.76629101102.0,2,12.76878102103.0,4,12.774703
102.0,2,12.777398
102.0,2,12.779919
105.0,5,12.785853
101.0,1,12.787169
101.0,1,12.788479
103.0,4,12.794321
102.0,2,12.796852
101.0,1,12.798151
101.0,1,12.799367
101.0,2,12.801656
101.0,1,12.802953
101.0,1,12.804251
102.0,2,12.80684104.0,6,12.814867
102.0,2,12.81727
101.0,1,12.818494
101.104.0,4,12.817689
101.0,1,12.819001
101.0,1,12.8207104.0,4,12.829437
104.0,4,12.834199
101.0,1,12.835458
101.0,1,12.836744
101.0,1,12.838017
102.0,2,12.840716
104.0,4,12.845565
101.0,1,12.846857
101.0,1,102.0,2,12.102.0,3,105.0,7,12.853935
102.0,2,12.102.0,5,105.0,6,12.863565
103.0,4,12.868432
101.0,1,12105.0,7,1102.0,2,12.872496
103.0,3,12.875972
101.0,1,12101.0,2101.0,1,12.8101.0,1101.0,2,12.881072
102.0,3,12.885277
101.0,1,12.8104.0,4,12.893324
102.0,104.0,4,12.89104.0,6,12.903104
104.0,8,12.917229
101.0,1,12.919116
102.0,2,12.925363
102.0,3,12.931693
101.0,1,12.933564
102.0,3,12.938122
102.0,2,12.940615
101.0,2,12.942927
101.0,2,12.945339
103.0,3,12.949234
101.107.0,9,12.949029
101.0,2,12.951721
101.0,1,12.9529104.0,4,12.959799
101.0,1,12.961035
103.0,6,12.969187
101.0,1,12.971113
101.0,1,12.972952
101.0,1,12.974789
102.0,2,12.978394
103.0,4,12.985557
104.0,5,12.99153
104.0,4,12.996409
101.0,1,12.997707
104.0,4,13.005491
103.0,4,13.012746
102.0,2,13.016556
101.0,1,13.017877
102.0,2,13.020393
101.105.0,7,13.019734
101.0,1,13.021068
101.0,1,13.02103.0102.0,2,13.024101.0104.0,4,13.030715
101.0,4,13.03772
106.0,8,13.049711
103.0,5,13.055531
103.0,3,13.05939
101.0,1,13.061043
101.0,2,13.064951
104.0,7,13.077566
102.0,2,13.08058
101.0,2,13.083089
102.0,2,13.085347
102.0,2,13.087954
101.0,1,13.089155
103.0,4,13.09511
101.0,2,13.099155
101.0,1,13.101051
102.0,2,13.104604
104.0,6,13.113901
101.0,1,13.115084
101.0,1,13.116366
102.0,2,13.118997
103.0,3,13.122731
104.0,7,13.131712
101.0,1,13.133017
102.0,4,13.137808
102.0,2,13.140285
104.0,4,13.145545
102.0,4,13.150303
101.0,1,13.151648
102.0,3,13.155182
101.0,1,13.156758
102.0,2,13.160774
102.0,3,13.165908
101.0,1,13.167649
102.0,4,13.174577
101.0,1,13.175825
101.0,1,13.177062
101.0,2,13.179685
103.0,4,13.184912
103.0,4,13.190845
102.0,2,13.193361
104.0,4,13.198133
101.0,1,13.199485
102.0,2,13.201981
101.0,1,13.204029
101.0,1,13.20607
102.0,3,13.211361
101.0,1,13.213058
102.0,2,13.21696
102.0,3,13.22219
102.0,105.0,7,13.22104.0,5,13.230583
104.0,5,13.237238
102.0,2,13.239733
102.0,3,13.24341
105.0,8,13.256077
101.0,1,13.257766
106.0,7,13.268806
101.0,2,13.271325
106.0,9,13.283478
101.0,2,13.28683
102.0,2,13.29023
102.0,2,13.29367
101.0,1,13.295547
102.0,2,13.298904
101.0,1,13.300146
101.0,1,13.301403
101.0,1,13.302639
101.0,2,13.305141
102.0,2,13.307746
102.0,2,13.310129
101.0,1,13.311414
102.0,2,13.314415
106.0,8,13.323826
103.0,3,13.327656
104.0,5,13.334559
101.0,1,13.335801
101.0,1,13.337065
101.0,2,13.339653
103.0,5,13.346656
102.0,2,13.349081
102.0,2,13.351557
101.0,1,13.352789
102.0,2,13.355302
102.0,2,13.357974
102.0,2,13.360604
102.0,2,13.363466
101.0,1,13.364763
104.0,4,13.369729
102.0,2,13.372378
101.0,1,13.373667
104.0,4,13.379256
103.0,3,13.382952
101.0,4,13.387921
101.0,1,13.389122
101.0,1,13.390414
102.0,4,13.39737
104.0,6,13.407748
101.0,2,13.411734
102.0,3,13.417248
101104.0,4,13.41780103.0,3,13.424641
102.0,2,13.427797
101.0,1,13.429054
101.0,1,13.430357
103.0,3,13.43409
102.0,3,13.437969
102.0,2,13.440907
10104.0,4,13.44362810101.0,1,13.445531104.0,4,13.452423104.0,7,13.461602
101.0,2,13.464996
101.0,1,13.466806
101.0,1,13.468869
104.0,6,13.479692
102.0,2,13.483284
102.0,2,13.487003
102.0,2,13.491574
102.0,2,13.495173
101.0,1,13.496886
104.0,5,13.506776
101.0,1,13.508021
105.0,7,13.516543
102.0,3,13.520949
101.0,1,13.522176
5.0,10,13.53463
101.0,1,13.536553
101.0,1,13.537902
101.0,2,13.540411
105.0,5,13.546131
102.0,3,13.549762
103.0,3,13.554165
101.0,1,13.555356
102.0,3,13.559039
102.0,2,13.561284
102.0,3,13.565247
105.0,6,13.575724
101.0,1,13.577625
101.0,1,13.579532
102.0,3,13.584494
101.0,1,13.585706
101.0,1,13.587023
102.0,2,13.58951
101.0,1,13.590751
102.0,2,13.593171
101.0,1,13.594625
102.0,4,13.599801
102.0,2,13.602371
102.0,2,13.604704
103.0,4,13.609468
102.0,2,13.611922
105.0,8,13.622141
101.0,1,13.6234061103.0,3,13.6269781103.0,4,13.632386106.0,7,13.634661
10102.0,4,13.639611101.0,2,13.642218
101.0,1,13.64358
101.0,2,13.646795
102.0,4,13.65385
